match_id,date,team_a,team_b,team_a_kills,team_b_kills,odds_home,odds_away,closing_odds_home,closing_odds_away,target
M_1098,2022-10-01,Bristol City,QPR,1,2,2.3,3.25,2.32,3.25,0
M_1099,2022-10-01,Coventry,Middlesbrough,1,0,2.9,2.45,3.05,2.45,1
M_1100,2022-10-01,Reading,Huddersfield,3,1,2.15,3.6,2.18,3.61,1
M_1101,2022-10-01,Rotherham,Wigan,0,2,2.25,3.2,2.37,3.28,0
M_1102,2022-10-01,West Brom,Swansea,2,3,1.72,4.75,1.74,4.96,0
M_1097,2022-10-01,Blackpool,Norwich,0,1,4.2,1.85,4.14,1.93,0
M_773,2022-10-01,West Ham,Wolves,2,0,1.95,4.2,2.01,4.31,1
M_1096,2022-10-01,Blackburn,Millwall,2,1,2.3,3.3,2.29,3.52,1
M_772,2022-10-01,Southampton,Everton,1,2,2.15,3.4,2.23,3.49,0
M_771,2022-10-01,Fulham,Newcastle,1,4,3.0,2.37,3.11,2.38,0
M_770,2022-10-01,Crystal Palace,Chelsea,1,2,4.2,1.85,4.42,1.93,0
M_769,2022-10-01,Arsenal,Tottenham,3,1,2.05,3.3,2.13,3.57,1
M_774,2022-10-02,Man City,Man United,6,3,1.33,7.5,1.37,7.74,1
M_1103,2022-10-02,Stoke,Watford,0,4,2.5,2.9,2.54,2.99,0
M_775,2022-10-03,Leicester,Nott'm Forest,4,0,1.75,4.33,1.78,4.48,1
M_1105,2022-10-04,Cardiff,Blackburn,1,0,2.3,3.1,2.39,3.27,1
M_1104,2022-10-04,Sheffield United,QPR,0,1,1.7,5.25,1.73,5.15,0
M_1109,2022-10-05,Preston,West Brom,1,0,3.1,2.4,3.2,2.44,1
M_1108,2022-10-05,Watford,Swansea,1,2,1.9,4.2,1.96,4.08,0
M_1106,2022-10-05,Hull,Wigan,2,1,2.62,2.75,2.69,2.8,1
M_1107,2022-10-05,Middlesbrough,Birmingham,1,0,1.65,5.75,1.67,6.08,1
M_1110,2022-10-07,QPR,Reading,2,1,1.95,3.8,2.01,4.05,1
M_1113,2022-10-08,Blackpool,Watford,3,1,3.2,2.25,3.37,2.29,1
M_776,2022-10-08,Bournemouth,Leicester,2,1,3.6,2.05,3.64,2.09,1
M_777,2022-10-08,Chelsea,Wolves,3,0,1.4,8.0,1.41,8.68,1
M_778,2022-10-08,Man City,Southampton,4,0,1.11,17.0,1.13,20.4,1
M_779,2022-10-08,Newcastle,Brentford,5,1,1.83,4.2,1.81,4.55,1
M_780,2022-10-08,Brighton,Tottenham,0,1,2.8,2.5,2.82,2.65,0
M_1112,2022-10-08,Blackburn,Rotherham,3,0,1.9,4.2,1.93,4.32,1
M_1111,2022-10-08,Birmingham,Bristol City,3,0,2.7,2.6,2.75,2.69,1
M_1115,2022-10-08,Millwall,Middlesbrough,2,0,2.7,2.7,2.75,2.81,1
M_1116,2022-10-08,Norwich,Preston,2,3,1.7,5.25,1.72,5.38,0
M_1117,2022-10-08,Stoke,Sheffield United,3,1,2.9,2.4,3.1,2.46,1
M_1118,2022-10-08,Swansea,Sunderland,2,1,2.2,3.3,2.28,3.38,1
M_1119,2022-10-08,Wigan,Cardiff,1,3,2.5,3.1,2.55,3.09,0
M_1114,2022-10-08,Coventry,Burnley,0,1,3.1,2.37,3.17,2.36,0
M_1120,2022-10-09,Huddersfield,Hull,2,0,2.37,3.1,2.37,3.27,1
M_783,2022-10-09,Arsenal,Liverpool,3,2,2.5,2.62,2.67,2.66,1
M_784,2022-10-09,Everton,Man United,1,2,3.6,2.05,3.62,2.11,0
M_782,2022-10-09,West Ham,Fulham,3,1,1.72,4.75,1.79,4.82,1
M_781,2022-10-09,Crystal Palace,Leeds,2,1,2.05,3.6,2.06,3.76,1
M_1121,2022-10-11,Wigan,Blackburn,1,0,2.87,2.6,2.93,2.69,1
M_1122,2022-10-12,Bristol City,Preston,2,1,2.45,3.2,2.48,3.25,1
M_785,2022-10-14,Brentford,Brighton,2,0,3.1,2.3,3.32,2.29,1
M_787,2022-10-15,Tottenham,Everton,2,0,1.5,6.5,1.48,7.26,1
M_786,2022-10-15,Wolves,Nott'm Forest,1,0,1.7,5.0,1.74,5.41,1
M_1125,2022-10-15,Bristol City,Millwall,1,2,2.4,3.0,2.54,3.07,0
M_1123,2022-10-15,Luton,QPR,3,1,2.1,3.5,2.14,3.62,1
M_1132,2022-10-15,Watford,Norwich,2,1,2.75,2.55,2.77,2.68,1
M_1131,2022-10-15,Sunderland,Wigan,2,1,2.15,3.5,2.19,3.67,1
M_1130,2022-10-15,Reading,West Brom,0,2,3.4,2.1,3.57,2.17,0
M_1129,2022-10-15,Preston,Stoke,0,2,2.37,3.1,2.46,3.22,0
M_1128,2022-10-15,Middlesbrough,Blackburn,1,2,2.0,3.75,2.05,4.15,0
M_1127,2022-10-15,Cardiff,Coventry,0,1,2.2,3.4,2.25,3.47,0
M_1126,2022-10-15,Burnley,Swansea,4,0,1.75,4.6,1.79,4.82,1
M_1124,2022-10-15,Rotherham,Huddersfield,2,1,2.15,3.5,2.2,3.64,1
M_789,2022-10-16,Leeds,Arsenal,0,1,6.0,1.55,6.23,1.56,0
M_790,2022-10-16,Liverpool,Man City,1,0,3.6,1.9,4.0,1.88,1
M_788,2022-10-16,Aston Villa,Chelsea,0,2,4.33,1.8,4.78,1.85,0
M_1133,2022-10-16,Hull,Birmingham,0,2,2.6,2.75,2.64,2.89,0
M_1134,2022-10-18,Huddersfield,Preston,0,1,2.7,2.75,2.78,2.81,0
M_1139,2022-10-18,West Brom,Bristol City,0,2,1.7,5.0,1.73,4.99,0
M_1138,2022-10-18,Stoke,Rotherham,0,1,1.9,4.2,1.93,4.26,0
M_791,2022-10-18,Crystal Palace,Wolves,2,1,2.25,3.4,2.32,3.58,1
M_1136,2022-10-18,Swansea,Reading,3,2,2.05,3.8,2.09,3.88,1
M_1135,2022-10-18,Norwich,Luton,0,1,1.9,4.0,1.95,4.23,0
M_1137,2022-10-18,Blackburn,Sunderland,2,0,2.25,3.4,2.33,3.43,1
M_795,2022-10-19,Man United,Tottenham,2,0,2.45,2.75,2.49,2.93,1
M_793,2022-10-19,Liverpool,West Ham,1,0,1.4,7.0,1.45,7.08,1
M_792,2022-10-19,Bournemouth,Southampton,0,1,2.62,2.62,2.76,2.74,0
M_794,2022-10-19,Newcastle,Everton,1,0,1.6,5.75,1.65,5.81,1
M_1140,2022-10-19,Blackpool,Hull,1,3,2.05,3.75,2.1,3.85,0
M_1141,2022-10-19,Coventry,Sheffield United,1,0,2.9,2.6,2.94,2.52,1
M_1142,2022-10-19,QPR,Cardiff,3,0,2.15,3.4,2.22,3.58,1
M_1143,2022-10-19,Wigan,Middlesbrough,1,4,2.8,2.6,2.91,2.75,0
M_1144,2022-10-19,Millwall,Watford,3,0,2.6,2.8,2.59,2.99,1
M_796,2022-10-20,Fulham,Aston Villa,3,0,2.9,2.5,2.94,2.54,1
M_797,2022-10-20,Leicester,Leeds,2,0,2.25,3.0,2.36,3.08,1
M_1145,2022-10-22,Blackpool,Preston,4,2,2.62,2.8,2.79,2.78,1
M_798,2022-10-22,Nott'm Forest,Liverpool,1,0,11.0,1.25,11.14,1.3,1
M_799,2022-10-22,Everton,Crystal Palace,3,0,2.6,2.87,2.69,2.97,1
M_800,2022-10-22,Man City,Brighton,3,1,1.2,13.0,1.21,15.39,1
M_1152,2022-10-22,Sunderland,Burnley,2,4,3.2,2.3,3.19,2.39,0
M_1150,2022-10-22,Rotherham,Hull,2,4,2.25,3.3,2.34,3.35,0
M_1149,2022-10-22,Reading,Bristol City,2,0,2.5,2.9,2.58,2.91,1
M_1148,2022-10-22,QPR,Wigan,2,1,1.95,4.0,2.01,4.05,1
M_1147,2022-10-22,Millwall,West Brom,2,1,2.75,2.75,2.78,2.79,1
M_1146,2022-10-22,Blackburn,Birmingham,2,1,2.05,3.75,2.11,3.89,1
M_1151,2022-10-22,Stoke,Coventry,0,2,2.15,3.5,2.18,3.58,0
M_804,2022-10-23,Tottenham,Newcastle,1,2,2.05,3.5,2.12,3.63,0
M_801,2022-10-23,Aston Villa,Brentford,4,0,2.1,3.5,2.23,3.51,1
M_803,2022-10-23,Wolves,Leicester,0,4,2.25,3.25,2.3,3.46,0
M_1153,2022-10-23,Swansea,Cardiff,2,0,2.1,3.5,2.16,3.57,1
M_802,2022-10-23,Leeds,Fulham,2,3,2.05,3.6,2.06,3.75,0
M_1154,2022-10-23,Watford,Luton,4,0,2.2,3.4,2.29,3.45,1
M_805,2022-10-24,West Ham,Bournemouth,2,0,1.55,6.0,1.59,6.53,1
M_1155,2022-10-25,Burnley,Norwich,1,0,2.1,3.5,2.21,3.47,1
M_1156,2022-10-28,Birmingham,QPR,2,0,2.25,3.2,2.34,3.3,1
M_1165,2022-10-29,Wigan,Watford,0,1,3.1,2.37,3.25,2.39,0
M_1157,2022-10-29,West Brom,Sheffield United,0,2,2.2,3.4,2.2,3.54,0
M_806,2022-10-29,Leicester,Man City,0,1,10.0,1.25,9.62,1.32,0
M_807,2022-10-29,Bournemouth,Tottenham,2,3,5.0,1.7,5.41,1.72,0
M_808,2022-10-29,Brighton,Chelsea,4,1,3.0,2.4,3.17,2.41,1
M_809,2022-10-29,Crystal Palace,Southampton,1,0,1.9,4.0,1.96,4.22,1
M_810,2022-10-29,Newcastle,Aston Villa,4,0,1.8,4.5,1.83,4.6,1
M_811,2022-10-29,Liverpool,Leeds,1,2,1.3,9.0,1.32,9.43,0
M_1158,2022-10-29,Burnley,Reading,2,1,1.61,5.5,1.6,5.97,1
M_1159,2022-10-29,Cardiff,Rotherham,1,0,1.9,4.33,1.95,4.36,1
M_1160,2022-10-29,Coventry,Blackpool,1,2,1.95,4.0,1.98,4.06,0
M_1161,2022-10-29,Huddersfield,Millwall,1,0,3.0,2.4,3.19,2.43,1
M_1163,2022-10-29,Norwich,Stoke,3,1,2.0,4.0,2.04,3.9,1
M_1164,2022-10-29,Preston,Middlesbrough,2,1,2.8,2.75,2.84,2.79,1
M_1162,2022-10-29,Hull,Blackburn,0,1,2.5,2.9,2.58,3.05,0
M_812,2022-10-30,Arsenal,Nott'm Forest,5,0,1.2,12.0,1.2,16.85,1
M_813,2022-10-30,Man United,West Ham,1,0,1.66,4.8,1.71,5.14,1
M_1167,2022-11-01,Hull,Middlesbrough,1,3,3.1,2.37,3.21,2.41,0
M_1170,2022-11-01,West Brom,Blackpool,1,0,1.66,5.0,1.67,5.56,1
M_1169,2022-11-01,Bristol City,Sheffield United,0,1,3.3,2.2,3.37,2.19,0
M_1168,2022-11-01,Preston,Swansea,1,0,2.4,3.0,2.49,3.07,1
M_1166,2022-11-01,Coventry,Blackburn,1,0,2.4,3.1,2.44,3.27,1
M_1174,2022-11-02,Wigan,Stoke,0,1,2.7,2.62,2.85,2.68,0
M_1173,2022-11-02,Huddersfield,Sunderland,0,2,2.62,2.7,2.67,2.87,0
M_1172,2022-11-02,Cardiff,Watford,1,2,2.9,2.5,3.01,2.54,0
M_1171,2022-11-02,Burnley,Rotherham,3,2,1.45,8.0,1.47,7.54,1
M_1175,2022-11-04,Reading,Preston,1,2,2.3,3.3,2.4,3.37,0
M_814,2022-11-05,Leeds,Bournemouth,4,3,1.72,4.75,1.74,5.08,1
M_816,2022-11-05,Wolves,Brighton,2,3,3.3,2.25,3.49,2.3,0
M_817,2022-11-05,Everton,Leicester,0,2,2.4,3.0,2.48,3.12,0
M_815,2022-11-05,Man City,Fulham,2,1,1.11,19.0,1.13,22.62,1
M_1183,2022-11-05,Watford,Coventry,0,1,1.9,4.33,1.9,4.29,0
M_1179,2022-11-05,QPR,West Brom,0,1,2.5,2.7,2.65,2.76,0
M_1180,2022-11-05,Rotherham,Norwich,1,2,4.2,1.95,4.19,1.95,0
M_1181,2022-11-05,Stoke,Birmingham,1,2,2.05,3.6,2.09,3.8,0
M_1176,2022-11-05,Sheffield United,Burnley,5,2,2.4,3.0,2.5,2.98,1
M_1182,2022-11-05,Sunderland,Cardiff,0,1,2.2,3.5,2.27,3.61,0
M_1178,2022-11-05,Blackpool,Luton,0,1,2.8,2.55,2.83,2.61,0
M_1177,2022-11-05,Blackburn,Huddersfield,1,0,1.83,4.75,1.91,4.36,1
M_822,2022-11-06,Tottenham,Liverpool,1,2,3.3,2.1,3.33,2.19,0
M_819,2022-11-06,Aston Villa,Man United,3,1,3.3,2.1,3.38,2.22,1
M_818,2022-11-06,Chelsea,Arsenal,0,1,2.55,2.7,2.72,2.71,0
M_821,2022-11-06,West Ham,Crystal Palace,1,2,1.9,4.2,1.95,4.34,0
M_820,2022-11-06,Southampton,Newcastle,1,4,4.0,1.9,4.22,1.93,0
M_1190,2022-11-08,Watford,Reading,2,0,1.8,4.5,1.83,4.74,1
M_1186,2022-11-08,Coventry,Wigan,2,0,1.9,4.0,1.99,4.03,1
M_1187,2022-11-08,QPR,Huddersfield,1,2,1.7,5.25,1.72,5.38,0
M_1184,2022-11-08,Blackpool,Middlesbrough,0,3,3.2,2.25,3.34,2.26,0
M_1185,2022-11-08,Cardiff,Hull,2,3,2.05,3.8,2.11,3.9,0
M_1188,2022-11-08,Sheffield United,Rotherham,0,1,1.33,8.0,1.34,9.84,0
M_1189,2022-11-08,Stoke,Luton,2,0,1.95,4.0,2.06,4.01,1
M_1191,2022-11-11,Birmingham,Sunderland,1,2,2.2,3.4,2.31,3.47,0
M_827,2022-11-12,Tottenham,Leeds,4,3,1.65,4.75,1.67,5.15,1
M_826,2022-11-12,Nott'm Forest,Crystal Palace,1,0,3.1,2.45,3.25,2.43,1
M_825,2022-11-12,Liverpool,Southampton,3,1,1.25,11.0,1.26,11.55,1
M_1197,2022-11-12,West Brom,Stoke,2,0,1.95,4.0,2.04,3.94,1
M_824,2022-11-12,Bournemouth,Everton,3,0,2.8,2.6,2.94,2.63,1
M_1196,2022-11-12,Preston,Millwall,2,4,2.55,3.1,2.58,3.14,0
M_1198,2022-11-12,Wigan,Blackpool,2,1,2.25,3.2,2.31,3.27,1
M_1192,2022-11-12,Cardiff,Sheffield United,0,1,3.2,2.3,3.32,2.33,0
M_1193,2022-11-12,Coventry,QPR,2,0,2.37,3.1,2.41,3.18,1
M_1194,2022-11-12,Hull,Reading,1,2,2.45,3.0,2.5,3.19,0
M_828,2022-11-12,West Ham,Leicester,0,2,2.05,3.75,2.14,3.64,0
M_823,2022-11-12,Man City,Brentford,1,2,1.14,17.0,1.15,20.24,0
M_1195,2022-11-12,Norwich,Middlesbrough,1,2,2.2,3.4,2.24,3.4,0
M_830,2022-11-12,Wolves,Arsenal,0,2,6.0,1.55,6.5,1.56,0
M_829,2022-11-12,Newcastle,Chelsea,1,0,2.35,3.0,2.36,3.18,1
M_1199,2022-11-13,Burnley,Blackburn,3,0,1.72,5.25,1.7,5.75,1
M_831,2022-11-13,Brighton,Aston Villa,1,2,1.83,4.2,1.88,4.33,0
M_832,2022-11-13,Fulham,Man United,1,2,3.8,1.9,4.0,1.91,0
M_1200,2022-12-03,Sunderland,Millwall,3,0,2.5,2.87,2.6,2.98,1
M_1205,2022-12-10,Sheffield United,Huddersfield,1,0,1.45,7.0,1.5,6.91,1
M_1204,2022-12-10,Middlesbrough,Luton,2,1,1.83,4.33,1.88,4.5,1
M_1203,2022-12-10,Reading,Coventry,1,0,2.5,3.0,2.65,2.93,1
M_1201,2022-12-10,Blackburn,Preston,1,4,2.25,3.4,2.31,3.54,0
M_1206,2022-12-10,Swansea,Norwich,0,1,2.45,2.88,2.49,2.88,0
M_1202,2022-12-10,Rotherham,Bristol City,1,3,3.0,2.4,3.07,2.44,0
M_1207,2022-12-11,QPR,Burnley,0,3,3.1,2.3,3.08,2.36,0
M_1208,2022-12-12,Sunderland,West Brom,1,2,2.9,2.5,3.15,2.41,0
M_1209,2022-12-16,Birmingham,Reading,3,2,2.05,4.0,2.09,4.19,1
M_1210,2022-12-17,Bristol City,Stoke,1,2,2.6,2.8,2.58,2.86,0
M_1211,2022-12-17,Burnley,Middlesbrough,3,1,2.05,3.75,2.11,3.69,1
M_1212,2022-12-17,Huddersfield,Watford,0,2,3.75,2.1,3.87,2.11,0
M_1213,2022-12-17,Preston,QPR,0,1,2.3,3.2,2.3,3.37,0
M_1214,2022-12-17,West Brom,Rotherham,3,0,1.44,7.5,1.45,7.84,1
M_1215,2022-12-17,Norwich,Blackburn,0,2,1.8,4.5,1.81,4.74,0
M_1216,2022-12-19,Wigan,Sheffield United,1,2,3.8,2.05,3.88,2.06,0
M_1217,2022-12-21,Coventry,West Brom,1,0,3.0,2.45,3.07,2.5,1
M_838,2022-12-26,Arsenal,West Ham,3,1,1.5,6.5,1.52,6.85,1
M_833,2022-12-26,Crystal Palace,Fulham,0,3,2.05,3.5,2.09,3.68,0
M_834,2022-12-26,Everton,Wolves,1,2,2.3,3.2,2.41,3.34,0
M_835,2022-12-26,Leicester,Newcastle,0,3,3.25,2.2,3.36,2.22,0
M_837,2022-12-26,Aston Villa,Liverpool,1,3,4.75,1.7,4.51,1.79,0
M_1224,2022-12-26,Luton,Norwich,2,1,2.6,2.75,2.66,2.75,1
M_1223,2022-12-26,Sheffield United,Coventry,3,1,1.67,5.25,1.72,5.12,1
M_1222,2022-12-26,Preston,Huddersfield,1,2,1.83,4.5,1.87,4.47,0
M_1221,2022-12-26,Middlesbrough,Wigan,4,1,1.67,5.5,1.66,5.56,1
M_1220,2022-12-26,Bristol City,West Brom,0,2,3.1,2.38,3.11,2.4,0
M_1219,2022-12-26,Sunderland,Blackburn,2,1,2.3,3.2,2.4,3.19,1
M_1218,2022-12-26,Watford,Millwall,0,2,2.1,3.75,2.13,3.82,0
M_836,2022-12-26,Southampton,Brighton,1,3,3.3,2.15,3.5,2.18,0
M_1226,2022-12-27,Burnley,Birmingham,3,0,1.6,6.0,1.62,6.06,1
M_1225,2022-12-27,Reading,Swansea,2,1,2.8,2.55,2.89,2.57,1
M_839,2022-12-27,Chelsea,Bournemouth,2,0,1.3,10.0,1.32,10.69,1
M_840,2022-12-27,Man United,Nott'm Forest,3,0,1.29,11.0,1.31,11.66,1
M_841,2022-12-28,Leeds,Man City,1,3,9.5,1.29,9.78,1.31,0
M_1230,2022-12-29,Wigan,Sunderland,1,4,2.63,2.7,2.77,2.73,0
M_1227,2022-12-29,QPR,Luton,0,3,2.25,3.3,2.23,3.49,0
M_1228,2022-12-29,Blackburn,Middlesbrough,1,2,3.2,2.38,3.26,2.41,0
M_1229,2022-12-29,Huddersfield,Rotherham,2,0,2.1,3.8,2.15,3.79,1
M_1232,2022-12-29,Blackpool,Sheffield United,1,2,4.75,1.73,4.75,1.78,0
M_1231,2022-12-29,West Brom,Preston,2,0,1.75,5.0,1.81,4.94,1
M_1235,2022-12-30,Swansea,Watford,4,0,2.25,3.25,2.32,3.33,1
M_1234,2022-12-30,Stoke,Burnley,0,1,3.2,2.3,3.27,2.3,0
M_1233,2022-12-30,Birmingham,Hull,0,1,1.95,4.0,2.03,4.17,0
M_843,2022-12-30,Liverpool,Leicester,2,1,1.29,9.5,1.31,9.55,1
M_842,2022-12-30,West Ham,Brentford,0,2,2.0,3.6,2.08,3.73,0
M_847,2022-12-31,Brighton,Arsenal,2,4,3.4,2.1,3.6,2.13,0
M_846,2022-12-31,Fulham,Southampton,2,1,1.95,3.75,2.04,3.95,1
M_845,2022-12-31,Bournemouth,Crystal Palace,0,2,2.8,2.5,2.97,2.6,0
M_844,2022-12-31,Wolves,Man United,0,1,4.0,1.91,4.16,1.94,0
M_1238,2023-01-01,Millwall,Rotherham,3,0,1.57,6.5,1.57,6.8,1
M_1237,2023-01-01,Huddersfield,Luton,1,2,2.88,2.45,3.16,2.45,0
M_1236,2023-01-01,Blackburn,Cardiff,1,0,2.3,3.2,2.39,3.25,1
M_848,2023-01-01,Tottenham,Aston Villa,0,2,1.67,5.0,1.7,5.01,0
M_1242,2023-01-02,Swansea,Burnley,1,2,3.0,2.38,3.02,2.45,0
M_1243,2023-01-02,West Brom,Reading,1,0,1.67,5.0,1.67,5.62,1
M_1239,2023-01-02,Birmingham,Middlesbrough,1,3,3.1,2.3,3.22,2.34,0
M_1241,2023-01-02,Stoke,Preston,0,1,2.1,3.6,2.16,3.69,0
M_849,2023-01-02,Brentford,Liverpool,3,1,5.5,1.55,5.76,1.58,1
M_1240,2023-01-02,Norwich,Watford,0,1,1.91,3.8,1.97,4.05,0
M_1244,2023-01-02,Wigan,Hull,1,4,2.45,2.88,2.56,2.94,0
M_851,2023-01-03,Leicester,Fulham,0,1,2.2,3.1,2.26,3.2,0
M_850,2023-01-03,Everton,Brighton,1,4,3.5,2.1,3.67,2.15,0
M_852,2023-01-03,Man United,Bournemouth,3,0,1.29,11.0,1.29,10.83,1
M_854,2023-01-04,Crystal Palace,Tottenham,0,4,3.4,2.15,3.39,2.23,0
M_853,2023-01-04,Southampton,Nott'm Forest,0,1,2.0,3.8,2.1,3.82,0
M_855,2023-01-05,Chelsea,Man City,0,1,5.0,1.67,5.6,1.65,0
M_856,2023-01-12,Fulham,Chelsea,2,1,3.3,2.15,3.43,2.21,1
M_857,2023-01-13,Aston Villa,Leeds,2,1,1.91,4.0,1.96,4.11,1
M_860,2023-01-14,Everton,Southampton,1,2,2.25,3.3,2.28,3.36,0
M_859,2023-01-14,Brighton,Liverpool,3,0,3.4,2.1,3.39,2.17,1
M_858,2023-01-14,Man United,Man City,2,1,4.2,1.85,4.26,1.86,1
M_1246,2023-01-14,Bristol City,Birmingham,4,2,2.25,3.3,2.28,3.49,1
M_1247,2023-01-14,Burnley,Coventry,1,0,1.7,5.0,1.72,5.17,1
M_1248,2023-01-14,Luton,West Brom,2,3,3.0,2.45,3.08,2.55,0
M_1249,2023-01-14,Middlesbrough,Millwall,1,0,1.95,4.0,2.0,4.17,1
M_1250,2023-01-14,Preston,Norwich,0,4,2.88,2.5,2.95,2.56,0
M_1251,2023-01-14,Sheffield United,Stoke,3,1,1.73,5.0,1.77,5.13,1
M_1252,2023-01-14,Sunderland,Swansea,1,3,2.6,2.75,2.65,2.84,0
M_1253,2023-01-14,Watford,Blackpool,2,0,1.8,4.33,1.81,4.61,1
M_861,2023-01-14,Nott'm Forest,Leicester,2,0,2.7,2.63,2.74,2.72,1
M_862,2023-01-14,Wolves,West Ham,1,0,2.63,2.7,2.75,2.82,1
M_1245,2023-01-14,Rotherham,Blackburn,4,0,3.4,2.15,3.5,2.22,1
M_863,2023-01-14,Brentford,Bournemouth,2,0,1.65,5.25,1.69,5.23,1
M_864,2023-01-15,Chelsea,Crystal Palace,1,0,1.62,5.25,1.68,5.64,1
M_865,2023-01-15,Newcastle,Fulham,1,0,1.5,6.5,1.53,6.52,1
M_866,2023-01-15,Tottenham,Arsenal,0,2,3.1,2.2,3.34,2.21,0
M_867,2023-01-19,Man City,Tottenham,4,2,1.36,8.5,1.39,7.8,1
M_1255,2023-01-20,Burnley,West Brom,2,1,2.25,3.5,2.29,3.63,1
M_1254,2023-01-20,Sheffield United,Hull,1,0,1.7,5.25,1.7,5.53,1
M_1258,2023-01-21,Cardiff,Millwall,0,1,3.1,2.45,3.21,2.53,0
M_1257,2023-01-21,Birmingham,Preston,1,2,2.4,3.2,2.43,3.4,0
M_1256,2023-01-21,Coventry,Norwich,2,4,2.8,2.5,2.82,2.56,0
M_1259,2023-01-21,Stoke,Reading,4,0,1.85,4.33,1.96,4.3,1
M_1260,2023-01-21,Wigan,Luton,0,2,2.9,2.55,3.03,2.57,0
M_869,2023-01-21,West Ham,Everton,2,0,1.8,4.75,1.82,5.0,1
M_868,2023-01-21,Southampton,Aston Villa,0,1,2.88,2.55,2.96,2.57,0
M_1261,2023-01-22,Sunderland,Middlesbrough,2,0,2.88,2.5,3.03,2.49,1
M_871,2023-01-22,Arsenal,Man United,3,2,1.8,4.2,1.88,4.19,1
M_870,2023-01-22,Man City,Wolves,3,0,1.2,11.0,1.2,14.95,1
M_872,2023-01-23,Fulham,Tottenham,0,1,3.3,2.1,3.33,2.15,0
M_1264,2023-01-28,Middlesbrough,Watford,2,0,1.91,4.33,1.97,4.18,1
M_1263,2023-01-28,Hull,QPR,3,0,2.5,2.8,2.59,2.86,1
M_1262,2023-01-28,Coventry,Huddersfield,2,0,1.8,4.5,1.81,4.9,1
M_1265,2023-01-31,Luton,Cardiff,1,0,2.0,4.2,2.01,4.22,1
M_1266,2023-02-03,West Brom,Coventry,1,0,1.85,4.5,1.89,4.66,1
M_1267,2023-02-04,Norwich,Burnley,0,3,2.6,2.75,2.6,2.85,0
M_1268,2023-02-04,Hull,Cardiff,1,0,2.15,3.5,2.17,3.78,1
M_1272,2023-02-04,Swansea,Birmingham,3,4,1.83,4.5,1.85,4.67,0
M_877,2023-02-04,Man United,Crystal Palace,2,1,1.4,8.0,1.41,8.97,1
M_876,2023-02-04,Brighton,Bournemouth,1,0,1.33,8.5,1.35,9.88,1
M_875,2023-02-04,Brentford,Southampton,3,0,1.85,4.2,1.92,4.36,1
M_874,2023-02-04,Aston Villa,Leicester,2,4,1.95,3.8,2.02,3.95,0
M_873,2023-02-04,Everton,Arsenal,1,0,8.5,1.4,8.93,1.41,1
M_1271,2023-02-04,Preston,Bristol City,1,2,2.45,3.0,2.5,3.11,0
M_1269,2023-02-04,Luton,Stoke,1,0,2.25,3.3,2.27,3.55,1
M_878,2023-02-04,Wolves,Liverpool,3,0,4.0,1.85,4.14,1.89,1
M_1270,2023-02-04,Middlesbrough,Blackpool,3,0,1.53,6.5,1.55,7.33,1
M_880,2023-02-05,Tottenham,Man City,1,0,4.33,1.73,4.44,1.78,1
M_879,2023-02-05,Nott'm Forest,Leeds,1,0,2.63,2.7,2.69,2.76,1
M_1273,2023-02-10,Birmingham,West Brom,2,0,3.8,2.0,3.97,2.05,1
M_883,2023-02-11,Southampton,Wolves,1,2,2.9,2.55,3.16,2.55,0
M_881,2023-02-11,Fulham,Nott'm Forest,2,0,1.91,4.33,1.94,4.37,1
M_1280,2023-02-11,Wigan,Huddersfield,1,0,2.25,3.4,2.3,3.51,1
M_1275,2023-02-11,Burnley,Preston,3,0,1.55,6.0,1.54,7.15,1
M_1274,2023-02-11,Bristol City,Norwich,1,0,2.9,2.4,2.95,2.48,1
M_882,2023-02-11,Leicester,Tottenham,4,1,3.4,2.1,3.46,2.16,1
M_1279,2023-02-11,Sunderland,Reading,1,0,1.85,4.5,1.88,4.56,1
M_1278,2023-02-11,Sheffield United,Swansea,3,0,1.83,4.33,1.87,4.64,1
M_1277,2023-02-11,QPR,Millwall,1,2,2.7,2.8,2.72,2.88,0
M_1276,2023-02-11,Cardiff,Middlesbrough,1,3,3.6,2.1,3.6,2.18,0
M_884,2023-02-12,Leeds,Man United,0,2,3.75,1.91,3.98,1.94,0
M_885,2023-02-12,Man City,Aston Villa,3,1,1.25,11.0,1.26,11.78,1
M_886,2023-02-13,Liverpool,Everton,2,0,1.5,6.5,1.55,6.39,1
M_1283,2023-02-14,Norwich,Hull,3,1,1.8,4.33,1.85,4.55,1
M_1284,2023-02-14,QPR,Sunderland,0,3,2.4,3.0,2.47,3.11,0
M_1282,2023-02-14,Coventry,Millwall,1,0,2.55,2.9,2.57,2.98,1
M_1285,2023-02-14,Reading,Rotherham,2,1,1.95,4.2,2.0,4.13,1
M_1281,2023-02-14,Birmingham,Cardiff,0,2,2.25,3.4,2.31,3.38,0
M_887,2023-02-15,Arsenal,Man City,1,3,2.9,2.35,2.95,2.46,0
M_1286,2023-02-15,Stoke,Huddersfield,3,0,1.83,4.75,1.88,4.94,1
M_1287,2023-02-15,Swansea,Blackpool,2,1,1.67,5.0,1.66,5.44,1
M_1288,2023-02-15,Sheffield United,Middlesbrough,1,3,2.05,3.75,2.06,3.93,0
M_1289,2023-02-17,Cardiff,Reading,1,0,1.95,4.2,2.0,4.36,1
